notification.year,notification.month,notification.hr,exam.result,testperhr
2011,11,XINGU,F+FG,13
2011,11,XINGU,F+V,5
2011,11,XINGU,FG,3
2011,11,XINGU,V+FG,2
2011,11,XINGU,falciparum,58
2011,11,XINGU,negative,5569
2011,11,XINGU,non falciparum,19
2011,11,XINGU,vivax,1034
2011,12,ARAGUAIA,falciparum,1
2011,12,ARAGUAIA,negative,287
2011,12,ARAGUAIA,non falciparum,2
2011,12,ARAGUAIA,vivax,3
2011,12,BAIXO AMAZONAS,F+FG,10
2011,12,BAIXO AMAZONAS,F+V,6
2011,12,BAIXO AMAZONAS,FG,2
2011,12,BAIXO AMAZONAS,V+FG,2
2011,12,BAIXO AMAZONAS,falciparum,72
2011,12,BAIXO AMAZONAS,negative,1955
2011,12,BAIXO AMAZONAS,vivax,237
2011,12,CARAJAS,F+FG,5
2011,12,CARAJAS,F+M,1
2011,12,CARAJAS,F+V,3
2011,12,CARAJAS,V+FG,3
2011,12,CARAJAS,falciparum,8
2011,12,CARAJAS,negative,675
2011,12,CARAJAS,vivax,99
2011,12,LAGO DE TUCURUI,F+FG,17
2011,12,LAGO DE TUCURUI,F+V,5
2011,12,LAGO DE TUCURUI,FG,5
2011,12,LAGO DE TUCURUI,V+FG,3
2011,12,LAGO DE TUCURUI,falciparum,149
2011,12,LAGO DE TUCURUI,negative,2459
2011,12,LAGO DE TUCURUI,vivax,731
2011,12,MARAJO I,F+FG,3
2011,12,MARAJO I,F+V,2
2011,12,MARAJO I,falciparum,26
2011,12,MARAJO I,negative,566
2011,12,MARAJO I,vivax,294
2011,12,MARAJO II,F+FG,28
2011,12,MARAJO II,F+V,42
2011,12,MARAJO II,FG,2
2011,12,MARAJO II,V+FG,2
2011,12,MARAJO II,falciparum,430
2011,12,MARAJO II,negative,6225
2011,12,MARAJO II,vivax,2111
2011,12,METROPOLITANA I,F+FG,1
2011,12,METROPOLITANA I,FG,1
2011,12,METROPOLITANA I,falciparum,4
2011,12,METROPOLITANA I,negative,2152
2011,12,METROPOLITANA I,vivax,51
2011,12,METROPOLITANA II,F+FG,2
2011,12,METROPOLITANA II,falciparum,7
2011,12,METROPOLITANA II,negative,274
2011,12,METROPOLITANA II,vivax,68
2011,12,METROPOLITANA III,F+FG,4
2011,12,METROPOLITANA III,F+M,3
2011,12,METROPOLITANA III,F+V,2
2011,12,METROPOLITANA III,FG,1
2011,12,METROPOLITANA III,V+FG,1
2011,12,METROPOLITANA III,falciparum,10
2011,12,METROPOLITANA III,negative,1390
2011,12,METROPOLITANA III,vivax,377
2011,12,RIO CAETES,falciparum,4
2011,12,RIO CAETES,negative,547
2011,12,RIO CAETES,vivax,29
2011,12,TAPAJOS,F+FG,44
2011,12,TAPAJOS,F+V,91
2011,12,TAPAJOS,FG,16
2011,12,TAPAJOS,V+FG,12
2011,12,TAPAJOS,falciparum,526
2011,12,TAPAJOS,malariae,3
2011,12,TAPAJOS,negative,3604
2011,12,TAPAJOS,vivax,1215
2011,12,TOCANTINS,F+FG,1
2011,12,TOCANTINS,F+M,3
2011,12,TOCANTINS,F+V,3
2011,12,TOCANTINS,FG,1
2011,12,TOCANTINS,V+FG,1
2011,12,TOCANTINS,falciparum,21
2011,12,TOCANTINS,negative,3548
2011,12,TOCANTINS,vivax,1192
2011,12,XINGU,F+FG,9
2011,12,XINGU,F+V,3
2011,12,XINGU,FG,4
2011,12,XINGU,falciparum,56
2011,12,XINGU,malariae,1
2011,12,XINGU,negative,4068
2011,12,XINGU,non falciparum,32
2011,12,XINGU,vivax,960
2012,1,ARAGUAIA,negative,412
2012,1,ARAGUAIA,non falciparum,22
2012,1,ARAGUAIA,vivax,18
2012,1,BAIXO AMAZONAS,F+FG,7
2012,1,BAIXO AMAZONAS,F+V,1
2012,1,BAIXO AMAZONAS,FG,4
2012,1,BAIXO AMAZONAS,V+FG,1
2012,1,BAIXO AMAZONAS,falciparum,48
2012,1,BAIXO AMAZONAS,negative,2664
2012,1,BAIXO AMAZONAS,vivax,228
2012,1,CARAJAS,F+FG,6
2012,1,CARAJAS,F+V,1
2012,1,CARAJAS,V+FG,1
2012,1,CARAJAS,falciparum,12
2012,1,CARAJAS,negative,989
2012,1,CARAJAS,vivax,102
2012,1,LAGO DE TUCURUI,F+FG,17
2012,1,LAGO DE TUCURUI,F+V,5
2012,1,LAGO DE TUCURUI,FG,2
2012,1,LAGO DE TUCURUI,V+FG,4
2012,1,LAGO DE TUCURUI,falciparum,124
2012,1,LAGO DE TUCURUI,negative,2987
2012,1,LAGO DE TUCURUI,vivax,731
2012,1,MARAJO I,F+FG,4
2012,1,MARAJO I,F+M,1
2012,1,MARAJO I,F+V,2
2012,1,MARAJO I,FG,1
2012,1,MARAJO I,falciparum,66
2012,1,MARAJO I,negative,1010
2012,1,MARAJO I,vivax,368
2012,1,MARAJO II,F+FG,38
2012,1,MARAJO II,F+V,59
2012,1,MARAJO II,FG,6
2012,1,MARAJO II,V+FG,8
2012,1,MARAJO II,falciparum,447
2012,1,MARAJO II,negative,7924
2012,1,MARAJO II,non falciparum,1
2012,1,MARAJO II,vivax,2982
2012,1,METROPOLITANA I,F+FG,1
2012,1,METROPOLITANA I,F+V,2
2012,1,METROPOLITANA I,V+FG,2
2012,1,METROPOLITANA I,falciparum,9
2012,1,METROPOLITANA I,negative,2405
2012,1,METROPOLITANA I,vivax,106
2012,1,METROPOLITANA II,F+FG,1
2012,1,METROPOLITANA II,FG,1
2012,1,METROPOLITANA II,V+FG,1
2012,1,METROPOLITANA II,falciparum,30
2012,1,METROPOLITANA II,negative,565
2012,1,METROPOLITANA II,vivax,59
2012,1,METROPOLITANA III,F+FG,1
2012,1,METROPOLITANA III,F+M,1
2012,1,METROPOLITANA III,F+V,1
2012,1,METROPOLITANA III,falciparum,12
2012,1,METROPOLITANA III,negative,1442
2012,1,METROPOLITANA III,vivax,377
2012,1,RIO CAETES,falciparum,3
2012,1,RIO CAETES,negative,598
2012,1,RIO CAETES,vivax,30
2012,1,TAPAJOS,F+FG,42
2012,1,TAPAJOS,F+V,122
2012,1,TAPAJOS,FG,8
2012,1,TAPAJOS,V+FG,4
2012,1,TAPAJOS,falciparum,591
2012,1,TAPAJOS,malariae,2
2012,1,TAPAJOS,negative,4170
2012,1,TAPAJOS,vivax,1308
2012,1,TOCANTINS,F+FG,6
2012,1,TOCANTINS,F+V,17
2012,1,TOCANTINS,FG,2
2012,1,TOCANTINS,V+FG,1
2012,1,TOCANTINS,falciparum,111
2012,1,TOCANTINS,negative,3250
2012,1,TOCANTINS,vivax,1839
2012,1,XINGU,F+FG,7
2012,1,XINGU,F+V,6
2012,1,XINGU,FG,2
2012,1,XINGU,falciparum,72
2012,1,XINGU,negative,6442
2012,1,XINGU,non falciparum,75
2012,1,XINGU,vivax,1220
2012,2,ARAGUAIA,F+FG,1
2012,2,ARAGUAIA,falciparum,2
2012,2,ARAGUAIA,negative,525
2012,2,ARAGUAIA,non falciparum,20
2012,2,ARAGUAIA,vivax,28
2012,2,BAIXO AMAZONAS,F+FG,2
2012,2,BAIXO AMAZONAS,F+V,3
2012,2,BAIXO AMAZONAS,FG,2
2012,2,BAIXO AMAZONAS,V+FG,1
2012,2,BAIXO AMAZONAS,falciparum,13
2012,2,BAIXO AMAZONAS,negative,2929
2012,2,BAIXO AMAZONAS,vivax,219
2012,2,CARAJAS,F+FG,1
2012,2,CARAJAS,F+V,2
2012,2,CARAJAS,FG,2
2012,2,CARAJAS,V+FG,2
2012,2,CARAJAS,falciparum,4
2012,2,CARAJAS,negative,810
2012,2,CARAJAS,vivax,96
2012,2,LAGO DE TUCURUI,F+FG,19
2012,2,LAGO DE TUCURUI,F+V,2
2012,2,LAGO DE TUCURUI,FG,1
2012,2,LAGO DE TUCURUI,V+FG,1
2012,2,LAGO DE TUCURUI,falciparum,81
2012,2,LAGO DE TUCURUI,negative,2600
2012,2,LAGO DE TUCURUI,vivax,683
2012,2,MARAJO I,F+FG,8
2012,2,MARAJO I,F+V,6
2012,2,MARAJO I,FG,1
2012,2,MARAJO I,V+FG,1
2012,2,MARAJO I,falciparum,145
2012,2,MARAJO I,negative,1487
2012,2,MARAJO I,vivax,685
2012,2,MARAJO II,F+FG,40
2012,2,MARAJO II,F+V,47
2012,2,MARAJO II,FG,8
2012,2,MARAJO II,V+FG,1
2012,2,MARAJO II,falciparum,455
2012,2,MARAJO II,negative,9278
2012,2,MARAJO II,vivax,4261
2012,2,METROPOLITANA I,F+V,2
2012,2,METROPOLITANA I,FG,1
2012,2,METROPOLITANA I,falciparum,7
2012,2,METROPOLITANA I,negative,2935
2012,2,METROPOLITANA I,vivax,94
2012,2,METROPOLITANA II,F+FG,2
2012,2,METROPOLITANA II,falciparum,5
2012,2,METROPOLITANA II,negative,431
2012,2,METROPOLITANA II,vivax,41
2012,2,METROPOLITANA III,F+FG,1
2012,2,METROPOLITANA III,falciparum,7
2012,2,METROPOLITANA III,negative,1512
2012,2,METROPOLITANA III,vivax,312
2012,2,RIO CAETES,falciparum,1
2012,2,RIO CAETES,negative,619
2012,2,RIO CAETES,vivax,36
2012,2,TAPAJOS,F+FG,49
2012,2,TAPAJOS,F+M,1
2012,2,TAPAJOS,F+V,104
2012,2,TAPAJOS,FG,8
2012,2,TAPAJOS,V+FG,4
2012,2,TAPAJOS,falciparum,518
2012,2,TAPAJOS,negative,4035
2012,2,TAPAJOS,vivax,1162
2012,2,TOCANTINS,F+FG,9
2012,2,TOCANTINS,F+V,18
2012,2,TOCANTINS,falciparum,65
2012,2,TOCANTINS,negative,4894
2012,2,TOCANTINS,vivax,3097
2012,2,XINGU,F+FG,15
2012,2,XINGU,F+V,4
2012,2,XINGU,V+FG,1
2012,2,XINGU,falciparum,56
2012,2,XINGU,negative,7538
2012,2,XINGU,non falciparum,84
2012,2,XINGU,vivax,885
2012,3,ARAGUAIA,F+V,1
2012,3,ARAGUAIA,negative,565
2012,3,ARAGUAIA,non falciparum,4
2012,3,ARAGUAIA,vivax,37
2012,3,BAIXO AMAZONAS,F+FG,4
2012,3,BAIXO AMAZONAS,F+V,2
2012,3,BAIXO AMAZONAS,FG,1
2012,3,BAIXO AMAZONAS,V+FG,1
2012,3,BAIXO AMAZONAS,falciparum,10
2012,3,BAIXO AMAZONAS,negative,2938
2012,3,BAIXO AMAZONAS,vivax,186
2012,3,CARAJAS,F+V,1
2012,3,CARAJAS,falciparum,4
2012,3,CARAJAS,negative,856
2012,3,CARAJAS,vivax,83
2012,3,LAGO DE TUCURUI,F+FG,16
2012,3,LAGO DE TUCURUI,F+V,1
2012,3,LAGO DE TUCURUI,FG,6
2012,3,LAGO DE TUCURUI,V+FG,1
2012,3,LAGO DE TUCURUI,falciparum,51
2012,3,LAGO DE TUCURUI,negative,2515
2012,3,LAGO DE TUCURUI,vivax,510
2012,3,MARAJO I,F+FG,21
2012,3,MARAJO I,F+V,10
2012,3,MARAJO I,FG,1
2012,3,MARAJO I,V+FG,3
2012,3,MARAJO I,falciparum,217
2012,3,MARAJO I,negative,2386
2012,3,MARAJO I,vivax,765
2012,3,MARAJO II,F+FG,51
2012,3,MARAJO II,F+V,47
2012,3,MARAJO II,FG,4
2012,3,MARAJO II,V+FG,5
2012,3,MARAJO II,falciparum,528
2012,3,MARAJO II,negative,13403
2012,3,MARAJO II,non falciparum,2
2012,3,MARAJO II,vivax,3775
2012,3,METROPOLITANA I,F+FG,2
2012,3,METROPOLITANA I,FG,2
2012,3,METROPOLITANA I,falciparum,3
2012,3,METROPOLITANA I,negative,3290
2012,3,METROPOLITANA I,vivax,69
2012,3,METROPOLITANA II,F+FG,2
2012,3,METROPOLITANA II,falciparum,2
2012,3,METROPOLITANA II,negative,338
2012,3,METROPOLITANA II,vivax,24
2012,3,METROPOLITANA III,F+V,1
2012,3,METROPOLITANA III,falciparum,13
2012,3,METROPOLITANA III,negative,1790
2012,3,METROPOLITANA III,vivax,242
2012,3,RIO CAETES,F+V,1
2012,3,RIO CAETES,V+FG,1
2012,3,RIO CAETES,negative,1034
2012,3,RIO CAETES,vivax,20
2012,3,TAPAJOS,F+FG,24
2012,3,TAPAJOS,F+V,139
2012,3,TAPAJOS,FG,7
2012,3,TAPAJOS,V+FG,2
2012,3,TAPAJOS,falciparum,381
2012,3,TAPAJOS,malariae,2
2012,3,TAPAJOS,negative,4929
2012,3,TAPAJOS,vivax,1249
2012,3,TOCANTINS,F+FG,4
2012,3,TOCANTINS,F+V,19
2012,3,TOCANTINS,V+FG,3
2012,3,TOCANTINS,falciparum,77
2012,3,TOCANTINS,negative,7478
2012,3,TOCANTINS,vivax,1670
2012,3,XINGU,F+FG,8
2012,3,XINGU,F+M,1
2012,3,XINGU,F+V,3
2012,3,XINGU,FG,1
2012,3,XINGU,V+FG,1
2012,3,XINGU,falciparum,23
2012,3,XINGU,negative,8020
2012,3,XINGU,non falciparum,121
2012,3,XINGU,vivax,773
2012,4,ARAGUAIA,F+V,1
2012,4,ARAGUAIA,negative,573
2012,4,ARAGUAIA,non falciparum,14
2012,4,ARAGUAIA,vivax,114
2012,4,BAIXO AMAZONAS,F+FG,1
2012,4,BAIXO AMAZONAS,FG,2
2012,4,BAIXO AMAZONAS,falciparum,11
2012,4,BAIXO AMAZONAS,malariae,1
2012,4,BAIXO AMAZONAS,negative,2719
2012,4,BAIXO AMAZONAS,vivax,109
2012,4,CARAJAS,V+FG,1
2012,4,CARAJAS,falciparum,8
2012,4,CARAJAS,negative,798
2012,4,CARAJAS,vivax,70
2012,4,LAGO DE TUCURUI,F+FG,10
2012,4,LAGO DE TUCURUI,FG,2
2012,4,LAGO DE TUCURUI,V+FG,3
2012,4,LAGO DE TUCURUI,falciparum,38
2012,4,LAGO DE TUCURUI,negative,2038
2012,4,LAGO DE TUCURUI,vivax,498
2012,4,MARAJO I,F+FG,19
2012,4,MARAJO I,F+V,6
2012,4,MARAJO I,FG,1
2012,4,MARAJO I,V+FG,1
2012,4,MARAJO I,falciparum,151
2012,4,MARAJO I,negative,1509
2012,4,MARAJO I,vivax,456
2012,4,MARAJO II,F+FG,52
2012,4,MARAJO II,F+V,41
2012,4,MARAJO II,FG,8
2012,4,MARAJO II,V+FG,3
2012,4,MARAJO II,falciparum,357
2012,4,MARAJO II,negative,10540
2012,4,MARAJO II,vivax,2801
2012,4,METROPOLITANA I,F+FG,1
2012,4,METROPOLITANA I,F+V,3
2012,4,METROPOLITANA I,FG,1
2012,4,METROPOLITANA I,falciparum,3
2012,4,METROPOLITANA I,negative,3327
2012,4,METROPOLITANA I,vivax,69
2012,4,METROPOLITANA II,negative,278
2012,4,METROPOLITANA II,vivax,73
2012,4,METROPOLITANA III,F+FG,6
2012,4,METROPOLITANA III,F+V,1
2012,4,METROPOLITANA III,V+FG,2
2012,4,METROPOLITANA III,falciparum,4
2012,4,METROPOLITANA III,negative,1572
2012,4,METROPOLITANA III,vivax,190
2012,4,RIO CAETES,negative,905
2012,4,RIO CAETES,vivax,16
2012,4,TAPAJOS,F+FG,28
2012,4,TAPAJOS,F+V,164
2012,4,TAPAJOS,FG,12
2012,4,TAPAJOS,V+FG,10
2012,4,TAPAJOS,falciparum,411
2012,4,TAPAJOS,malariae,1
2012,4,TAPAJOS,negative,4893
2012,4,TAPAJOS,vivax,1220
2012,4,TOCANTINS,F+FG,4
2012,4,TOCANTINS,F+V,23
2012,4,TOCANTINS,FG,3
2012,4,TOCANTINS,V+FG,3
2012,4,TOCANTINS,falciparum,58
2012,4,TOCANTINS,negative,4372
2012,4,TOCANTINS,vivax,1052
2012,4,XINGU,F+FG,3
2012,4,XINGU,F+V,2
2012,4,XINGU,FG,1
2012,4,XINGU,V+FG,1
2012,4,XINGU,falciparum,14
2012,4,XINGU,negative,7272
2012,4,XINGU,non falciparum,60
2012,4,XINGU,vivax,532
2012,5,ARAGUAIA,F+V,2
2012,5,ARAGUAIA,negative,476
2012,5,ARAGUAIA,non falciparum,1
2012,5,ARAGUAIA,vivax,80
2012,5,BAIXO AMAZONAS,F+FG,2
2012,5,BAIXO AMAZONAS,F+V,3
2012,5,BAIXO AMAZONAS,FG,1
2012,5,BAIXO AMAZONAS,falciparum,8
2012,5,BAIXO AMAZONAS,malariae,1
2012,5,BAIXO AMAZONAS,negative,2850
2012,5,BAIXO AMAZONAS,vivax,127
2012,5,CARAJAS,F+V,4
2012,5,CARAJAS,falciparum,2
2012,5,CARAJAS,negative,598
2012,5,CARAJAS,vivax,89
2012,5,LAGO DE TUCURUI,F+FG,4
2012,5,LAGO DE TUCURUI,F+V,3
2012,5,LAGO DE TUCURUI,FG,1
2012,5,LAGO DE TUCURUI,falciparum,39
2012,5,LAGO DE TUCURUI,negative,2310
2012,5,LAGO DE TUCURUI,non falciparum,2
2012,5,LAGO DE TUCURUI,vivax,619
2012,5,MARAJO I,F+FG,17
2012,5,MARAJO I,F+V,4
2012,5,MARAJO I,FG,2
2012,5,MARAJO I,V+FG,1
2012,5,MARAJO I,falciparum,128
2012,5,MARAJO I,negative,1128
2012,5,MARAJO I,vivax,436
2012,5,MARAJO II,F+FG,35
2012,5,MARAJO II,F+V,41
2012,5,MARAJO II,FG,7
2012,5,MARAJO II,V+FG,5
2012,5,MARAJO II,falciparum,339
2012,5,MARAJO II,negative,8487
2012,5,MARAJO II,vivax,2634
2012,5,METROPOLITANA I,F+FG,1
2012,5,METROPOLITANA I,F+M,1
2012,5,METROPOLITANA I,F+V,4
2012,5,METROPOLITANA I,falciparum,6
2012,5,METROPOLITANA I,negative,3903
2012,5,METROPOLITANA I,vivax,84
2012,5,METROPOLITANA II,F+V,1
2012,5,METROPOLITANA II,negative,474
2012,5,METROPOLITANA II,vivax,142
2012,5,METROPOLITANA III,F+FG,5
2012,5,METROPOLITANA III,falciparum,9
2012,5,METROPOLITANA III,negative,1901
2012,5,METROPOLITANA III,vivax,245
2012,5,RIO CAETES,negative,1057
2012,5,RIO CAETES,vivax,11
2012,5,TAPAJOS,F+FG,20
2012,5,TAPAJOS,F+V,160
2012,5,TAPAJOS,FG,11
2012,5,TAPAJOS,V+FG,7
2012,5,TAPAJOS,falciparum,428
2012,5,TAPAJOS,malariae,2
2012,5,TAPAJOS,negative,3791
2012,5,TAPAJOS,non falciparum,1
2012,5,TAPAJOS,vivax,1244
2012,5,TOCANTINS,F+FG,6
2012,5,TOCANTINS,F+V,17
2012,5,TOCANTINS,falciparum,37
2012,5,TOCANTINS,negative,3355
2012,5,TOCANTINS,non falciparum,74
2012,5,TOCANTINS,vivax,883
2012,5,XINGU,F+FG,4
2012,5,XINGU,F+V,1
2012,5,XINGU,falciparum,22
2012,5,XINGU,negative,7038
2012,5,XINGU,non falciparum,31
2012,5,XINGU,vivax,575
2012,6,ARAGUAIA,V+FG,1
2012,6,ARAGUAIA,falciparum,1
2012,6,ARAGUAIA,negative,742
2012,6,ARAGUAIA,non falciparum,2
2012,6,ARAGUAIA,vivax,113
2012,6,BAIXO AMAZONAS,F+FG,3
2012,6,BAIXO AMAZONAS,F+V,2
2012,6,BAIXO AMAZONAS,falciparum,6
2012,6,BAIXO AMAZONAS,negative,3025
2012,6,BAIXO AMAZONAS,vivax,218
2012,6,CARAJAS,F+FG,2
2012,6,CARAJAS,F+V,1
2012,6,CARAJAS,falciparum,2
2012,6,CARAJAS,negative,417
2012,6,CARAJAS,vivax,57
2012,6,LAGO DE TUCURUI,F+FG,4
2012,6,LAGO DE TUCURUI,F+V,2
2012,6,LAGO DE TUCURUI,FG,2
2012,6,LAGO DE TUCURUI,V+FG,1
2012,6,LAGO DE TUCURUI,falciparum,61
2012,6,LAGO DE TUCURUI,negative,2070
2012,6,LAGO DE TUCURUI,non falciparum,13
2012,6,LAGO DE TUCURUI,vivax,543
2012,6,MARAJO I,F+FG,10
2012,6,MARAJO I,F+M,2
2012,6,MARAJO I,F+V,21
2012,6,MARAJO I,V+FG,6
2012,6,MARAJO I,falciparum,137
2012,6,MARAJO I,negative,1016
2012,6,MARAJO I,vivax,405
2012,6,MARAJO II,F+FG,34
2012,6,MARAJO II,F+V,35
2012,6,MARAJO II,FG,4
2012,6,MARAJO II,V+FG,5
2012,6,MARAJO II,falciparum,409
2012,6,MARAJO II,negative,9032
2012,6,MARAJO II,vivax,2713
2012,6,METROPOLITANA I,F+FG,3
2012,6,METROPOLITANA I,F+V,2
2012,6,METROPOLITANA I,falciparum,4
2012,6,METROPOLITANA I,negative,3048
2012,6,METROPOLITANA I,vivax,56
2012,6,METROPOLITANA II,F+FG,1
2012,6,METROPOLITANA II,negative,316
2012,6,METROPOLITANA II,vivax,45
2012,6,METROPOLITANA III,F+FG,4
2012,6,METROPOLITANA III,falciparum,10
2012,6,METROPOLITANA III,negative,1361
2012,6,METROPOLITANA III,non falciparum,1
2012,6,METROPOLITANA III,vivax,254
2012,6,RIO CAETES,negative,692
2012,6,RIO CAETES,vivax,16
2012,6,TAPAJOS,F+FG,25
2012,6,TAPAJOS,F+V,107
2012,6,TAPAJOS,FG,6
2012,6,TAPAJOS,V+FG,1
2012,6,TAPAJOS,falciparum,414
2012,6,TAPAJOS,malariae,1
2012,6,TAPAJOS,negative,3495
2012,6,TAPAJOS,non falciparum,25
2012,6,TAPAJOS,vivax,1256
2012,6,TOCANTINS,F+FG,3
2012,6,TOCANTINS,F+V,22
2012,6,TOCANTINS,FG,1
2012,6,TOCANTINS,falciparum,48
2012,6,TOCANTINS,negative,2635
2012,6,TOCANTINS,non falciparum,125
2012,6,TOCANTINS,vivax,612
2012,6,XINGU,F+FG,4
2012,6,XINGU,F+M,1
2012,6,XINGU,V+FG,1
2012,6,XINGU,falciparum,21
2012,6,XINGU,negative,6272
2012,6,XINGU,non falciparum,42
2012,6,XINGU,vivax,548
2012,7,ARAGUAIA,FG,1
2012,7,ARAGUAIA,falciparum,2
2012,7,ARAGUAIA,negative,366
2012,7,ARAGUAIA,vivax,50
2012,7,BAIXO AMAZONAS,F+FG,1
2012,7,BAIXO AMAZONAS,F+V,3
2012,7,BAIXO AMAZONAS,falciparum,10
2012,7,BAIXO AMAZONAS,negative,2699
2012,7,BAIXO AMAZONAS,vivax,273
2012,7,CARAJAS,V+FG,1
2012,7,CARAJAS,falciparum,5
2012,7,CARAJAS,negative,417
2012,7,CARAJAS,vivax,62
2012,7,LAGO DE TUCURUI,F+FG,12
2012,7,LAGO DE TUCURUI,F+M,1
2012,7,LAGO DE TUCURUI,F+V,1
2012,7,LAGO DE TUCURUI,V+FG,1
2012,7,LAGO DE TUCURUI,falciparum,79
2012,7,LAGO DE TUCURUI,negative,2169
2012,7,LAGO DE TUCURUI,non falciparum,7
2012,7,LAGO DE TUCURUI,vivax,590
2012,7,MARAJO I,F+FG,14
2012,7,MARAJO I,F+V,5
2012,7,MARAJO I,V+FG,1
2012,7,MARAJO I,falciparum,87
2012,7,MARAJO I,negative,713
2012,7,MARAJO I,vivax,317
2012,7,MARAJO II,F+FG,26
2012,7,MARAJO II,F+M,1
2012,7,MARAJO II,F+V,33
2012,7,MARAJO II,FG,4
2012,7,MARAJO II,V+FG,2
2012,7,MARAJO II,falciparum,315
2012,7,MARAJO II,negative,8636
2012,7,MARAJO II,vivax,2032
2012,7,METROPOLITANA I,F+FG,2
2012,7,METROPOLITANA I,F+V,4
2012,7,METROPOLITANA I,falciparum,5
2012,7,METROPOLITANA I,negative,1770
2012,7,METROPOLITANA I,vivax,62
2012,7,METROPOLITANA II,falciparum,2
2012,7,METROPOLITANA II,negative,231
2012,7,METROPOLITANA II,vivax,54
2012,7,METROPOLITANA III,F+FG,3
2012,7,METROPOLITANA III,F+V,5
2012,7,METROPOLITANA III,V+FG,1
2012,7,METROPOLITANA III,falciparum,12
2012,7,METROPOLITANA III,negative,1200
2012,7,METROPOLITANA III,non falciparum,23
2012,7,METROPOLITANA III,vivax,233
2012,7,RIO CAETES,F+FG,1
2012,7,RIO CAETES,negative,604
2012,7,RIO CAETES,vivax,8
2012,7,TAPAJOS,F+FG,39
2012,7,TAPAJOS,F+M,2
2012,7,TAPAJOS,F+V,123
2012,7,TAPAJOS,FG,10
2012,7,TAPAJOS,V+FG,9
2012,7,TAPAJOS,falciparum,506
2012,7,TAPAJOS,malariae,3
2012,7,TAPAJOS,negative,4085
2012,7,TAPAJOS,non falciparum,26
2012,7,TAPAJOS,vivax,1572
2012,7,TOCANTINS,F+M,1
2012,7,TOCANTINS,F+V,8
2012,7,TOCANTINS,falciparum,16
2012,7,TOCANTINS,negative,2402
2012,7,TOCANTINS,non falciparum,132
2012,7,TOCANTINS,vivax,352
2012,7,XINGU,F+FG,5
2012,7,XINGU,F+V,1
2012,7,XINGU,FG,2
2012,7,XINGU,V+FG,1
2012,7,XINGU,falciparum,16
2012,7,XINGU,negative,4560
2012,7,XINGU,non falciparum,12
2012,7,XINGU,vivax,542
2012,8,ARAGUAIA,negative,642
2012,8,ARAGUAIA,vivax,37
2012,8,BAIXO AMAZONAS,F+FG,2
2012,8,BAIXO AMAZONAS,FG,1
2012,8,BAIXO AMAZONAS,V+FG,2
2012,8,BAIXO AMAZONAS,falciparum,10
2012,8,BAIXO AMAZONAS,negative,3135
2012,8,BAIXO AMAZONAS,vivax,236
2012,8,CARAJAS,falciparum,7
2012,8,CARAJAS,negative,457
2012,8,CARAJAS,vivax,60
2012,8,LAGO DE TUCURUI,F+FG,3
2012,8,LAGO DE TUCURUI,F+M,1
2012,8,LAGO DE TUCURUI,F+V,2
2012,8,LAGO DE TUCURUI,V+FG,1
2012,8,LAGO DE TUCURUI,falciparum,37
2012,8,LAGO DE TUCURUI,negative,1879
2012,8,LAGO DE TUCURUI,non falciparum,21
2012,8,LAGO DE TUCURUI,vivax,385
2012,8,MARAJO I,F+FG,10
2012,8,MARAJO I,F+V,15
2012,8,MARAJO I,FG,1
2012,8,MARAJO I,V+FG,1
2012,8,MARAJO I,falciparum,53
2012,8,MARAJO I,malariae,1
2012,8,MARAJO I,negative,1005
2012,8,MARAJO I,vivax,307
2012,8,MARAJO II,F+FG,16
2012,8,MARAJO II,F+V,21
2012,8,MARAJO II,FG,2
2012,8,MARAJO II,falciparum,195
2012,8,MARAJO II,negative,10040
2012,8,MARAJO II,non falciparum,36
2012,8,MARAJO II,vivax,1971
2012,8,METROPOLITANA I,F+FG,1
2012,8,METROPOLITANA I,F+V,3
2012,8,METROPOLITANA I,V+FG,1
2012,8,METROPOLITANA I,falciparum,3
2012,8,METROPOLITANA I,negative,2771
2012,8,METROPOLITANA I,vivax,67
2012,8,METROPOLITANA II,negative,275
2012,8,METROPOLITANA II,vivax,80
2012,8,METROPOLITANA III,F+V,1
2012,8,METROPOLITANA III,V+FG,2
2012,8,METROPOLITANA III,falciparum,20
2012,8,METROPOLITANA III,negative,1322
2012,8,METROPOLITANA III,non falciparum,38
2012,8,METROPOLITANA III,vivax,276
2012,8,RIO CAETES,falciparum,1
2012,8,RIO CAETES,negative,591
2012,8,RIO CAETES,vivax,10
2012,8,TAPAJOS,F+FG,23
2012,8,TAPAJOS,F+M,3
2012,8,TAPAJOS,F+V,76
2012,8,TAPAJOS,FG,6
2012,8,TAPAJOS,V+FG,11
2012,8,TAPAJOS,falciparum,516
2012,8,TAPAJOS,malariae,2
2012,8,TAPAJOS,negative,4614
2012,8,TAPAJOS,non falciparum,25
2012,8,TAPAJOS,vivax,1634
2012,8,TOCANTINS,F+V,3
2012,8,TOCANTINS,falciparum,21
2012,8,TOCANTINS,negative,2667
2012,8,TOCANTINS,non falciparum,150
2012,8,TOCANTINS,vivax,298
2012,8,XINGU,F+FG,1
2012,8,XINGU,F+V,2
2012,8,XINGU,V+FG,1
2012,8,XINGU,falciparum,20
2012,8,XINGU,negative,5983
2012,8,XINGU,non falciparum,9
2012,8,XINGU,vivax,480
2012,9,ARAGUAIA,negative,252
2012,9,ARAGUAIA,vivax,22
